title,link,authors,publication,article_year
Simulation of a compartmental multiscale model of predator-prey interactions,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&pagesize=100&citation_for_view=Twj3qDQAAAAJ:ULOm3_A8WrAC,"P Tranouez, G Prevost, C Bertelle, D Olivier","Dynamics of Continuous, Discrete and Impulsive Systems Journal, 2005",2005
Color ant populations algorithm for dynamic distribution in simulations,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&pagesize=100&citation_for_view=Twj3qDQAAAAJ:Zph67rFs4hoC,"C Bertelle, A Dutot, F Guinand, D Olivier","ESS 2003, European Simulation Symposium and Exhibition, 2003",2003
Spatio-Temporal Dynamics of Human Behaviors During Disasters: A Mathematical and Geographical Approach,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&pagesize=100&citation_for_view=Twj3qDQAAAAJ:rmuvC79q63oC,"V Lanza, E Dubos-Paillard, R Charrier, N Verdière, D Provitolo, O Navarro, ...","Complex Systems, Smart Territories and Mobility, 201-218, 2021",2021
Elements of decisional dynamics: An agent-based approach applied to artificial financial market,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&pagesize=100&citation_for_view=Twj3qDQAAAAJ:nrtMV_XWKgEC,"I Lucas, M Cotsaftis, C Bertelle","Chaos: An Interdisciplinary Journal of Nonlinear Science 28 (2), 023114, 2018",2018
Using Blockchain to Secure Transactions for Logistics Networks in Smart Ports,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&pagesize=100&citation_for_view=Twj3qDQAAAAJ:VaXvl8Fpj5cC,"B Narimane, C Duvallet, C Bertelle","Workshop on Advance in NonLinear Complex Systems and Applications-WANCSA …, 2017",2017
Traces du corps et intelligence collective: les fourmis sont-elles plus intelligentes que les informaticiens?,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&pagesize=100&citation_for_view=Twj3qDQAAAAJ:Dip1O2bNi0gC,"D Olivier, C Bertelle","L'homme-trace. Des traces du corps au corps-trace, 2017",2017
Synchronization for networks of coupled non-linear systems with external disturbances,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&pagesize=100&citation_for_view=Twj3qDQAAAAJ:BrmTIyaxlBUC,"Q Zhang, MA Aziz-Alaoui, C Bertelle","IMA Journal of Mathematical Control and Information 33 (2), 191-207, 2016",2016
A systemic approach with agent-based model and dynamic graphs to understand the organization of a logistic system,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&pagesize=100&citation_for_view=Twj3qDQAAAAJ:epqYDVWIO7EC,"T Démare, C Bertelle, A Dutot, L Leveque","Short Sea shipping: Myth or future of regional transport, 2016",2016
Modeling of City Pulse using Radius of Gyration via Mobile Data,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&pagesize=100&citation_for_view=Twj3qDQAAAAJ:4MWp96NkSFoC,"SF Behadili, C Bertelle, LE George","2nd International Conference on Communication Systems and Computing …, 2016",2016
Network characteristics emerging from agent interactions in balanced distributed system,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&pagesize=100&citation_for_view=Twj3qDQAAAAJ:HE397vMXCloC,"MA Salman, C Bertelle, E Sanlaville","Computational Social Networks 2 (1), 1-17, 2015",2015
Les comportements humains en situation de catastrophe: Les comprendre pour mieux les prévenir,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&pagesize=100&citation_for_view=Twj3qDQAAAAJ:KUbvn5osdkgC,"D Provitolo, E Dubos-Paillard, N Verdière, V Lanza, R Charrier, G Cantin, ...","Theo Quant 2015, 260-264, 2015",2015
Human behaviors in the face of disasters: from observing to conceptual and mathematical modeling,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&pagesize=100&citation_for_view=Twj3qDQAAAAJ:VLnqNzywnoUC,"D Provitolo, E Dubos-Paillard, N Verdiere, V Lanza, R Charrier, C Bertelle, ...","CYBERGEO-EUROPEAN JOURNAL OF GEOGRAPHY, 2015",2015
Close returns plots for detecting a chaotic source in an interaction network,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&pagesize=100&citation_for_view=Twj3qDQAAAAJ:LPZeul_q3PIC,"H Rabai, R Charrier, C Bertelle","ALIFE 14: The Fourteenth International Conference on the Synthesis and …, 2014",2014
Multi-Agents Dynamic Case Based Reasoning and The Inverse Longest Common Sub-Sequence And Individualized Follow-up of Learners in The CEHL,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&pagesize=100&citation_for_view=Twj3qDQAAAAJ:f2IySw72cVMC,"A Zouhair, EM En-Naimi, B Amami, H Boukachour, P Person, C Bertelle","arXiv preprint arXiv:1209.6395, 2012",2012
Individualized follow-up of learners based on multi-agent case-based reasoning in distance learning,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&pagesize=100&citation_for_view=Twj3qDQAAAAJ:WqliGbK-hY8C,"A Zouhair, EM En-Naimi, B Amami, H Boukachour, P Person, C Bertelle","The International Journal IJICT 4 (4), 2011",2011
Communities detection algorithm to minimize risk during an evacuation,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=100&pagesize=100&citation_for_view=Twj3qDQAAAAJ:L8Ckcad2t8MC,"M Nabaa, C Bertelle, A Dutot, D Olivier, P Mallet","2010 IEEE International Systems Conference, 323-328, 2010",2010
Une architecture multiagents multicouches pour une adaptation pédagogique d ‘apprentissage à distance,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=100&pagesize=100&citation_for_view=Twj3qDQAAAAJ:dhFuZR0502QC,"A Zouhair, H Boukachour, P Person, C Bertelle","Juin, 2010",2010
Application of Homotopy Perturbation Method for Ecosystems Modelling,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=100&pagesize=100&citation_for_view=Twj3qDQAAAAJ:YFjsv_pBGBYC,"Z Odibat, C Bertelle","Complex Systems and Self-organization Modelling, 51-61, 2009",2009
Community swarm optimization,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=100&pagesize=100&citation_for_view=Twj3qDQAAAAJ:YOwf2qJgpHMC,"R Ghnemat, C Bertelle, GHE Duchamp","From System Complexity to Emergent Properties, 195-207, 2009",2009
URBAN CULTURAL DYNAMICS MODELLING USING SWARM INTELLIGENCE AND GEOGRAPHICAL INFORMATION SYSTEMS,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=100&pagesize=100&citation_for_view=Twj3qDQAAAAJ:4JMBOYKVnBMC,"R Ghnemat, F Lucchini, C Bertelle","ESM'2008, 258-263, 2008",2008
Swarm Intelligence Engineering for Spatial Organization Modelling,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=100&pagesize=100&citation_for_view=Twj3qDQAAAAJ:pyW8ca7W8N0C,"R Ghnemat, C Bertelle, GHE Duchamp","ACEA08, 118-125, 2008",2008
Adaptive spatial system emergence from community swarm optimization,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=100&pagesize=100&citation_for_view=Twj3qDQAAAAJ:mB3voiENLucC,"R Ghnemat, C Bertelle, GHE Duchamp","SIAAS within AISB 2008 Convention, 7 pages, 2008",2008
Consistent Updating of Geographical DataBase as Emergent Property over Influence System,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=100&pagesize=100&citation_for_view=Twj3qDQAAAAJ:a0OBvERweLwC,"H Kadri-Dahmani, C Bertelle, GHE Duchamp, A Osmani","International Journal of Modelling Identification and Control 3 (1), 58-68, 2008",2008
Shift operators and complex systems,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=100&pagesize=100&citation_for_view=Twj3qDQAAAAJ:4TOpqqG69KYC,"L Jaff, C Bertelle, GHE Duchamp","International Journal of Modelling, Identification and Control 3 (1), 50-57, 2008",2008
Management of the road traffic by an ant algorithm,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=100&pagesize=100&citation_for_view=Twj3qDQAAAAJ:qxL8FJ1GzNcC,"S Lerebourg, A Dutot, C Bertelle, D Olivier","10th World Conference in Transport Research, 2004",2004
An actor architecture to develop games for blind children,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=100&pagesize=100&citation_for_view=Twj3qDQAAAAJ:qUcmZB5y_30C,"C Bertelle, A Dutot, S Lerebourg, D Olivier, G Prévost","GAME-ON 2003, 2003",2003
Changing the level of description in aquatic ecosystem models: an overview,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=100&pagesize=100&citation_for_view=Twj3qDQAAAAJ:HtEfBTGE9r8C,"P Tranouez, S Lerebourg, C Bertelle, D Olivier","ESMc'2003, European Simulation and Modelling Conference, 2003",2003
Decision support system and regulation system for road traffic management,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=100&pagesize=100&citation_for_view=Twj3qDQAAAAJ:7PzlFSSx8tAC,"S Lerebourg, A Dutot, C Bertelle, D Olivier","ESS 2003, European Simulation Symposium and Exhibition, 2003",2003
Simulations distribuées par un algorithme fourmi,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=100&pagesize=100&citation_for_view=Twj3qDQAAAAJ:KlAtU1dfN6UC,"C Bertelle, A Dutot, F Guinand, D Olivier","RENPAR’15/CFSE’3/SympAAA’2003, 2003",2003
Active objects to develop computer games for blind children,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=100&pagesize=100&citation_for_view=Twj3qDQAAAAJ:hFOr9nPyWt4C,"C Bertelle, A Dutot, D Olivier, G Prévost","GAME-ON 2002, 2002",2002
Modèles d’identification et d’évolution de structures hydrodynamiques dans des flux complexes par des systèmes multi-agents,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=100&pagesize=100&citation_for_view=Twj3qDQAAAAJ:LO7wyVUgiFcC,"D Olivier, C Bertelle","XXVII Colloque de l’Union des Océanographes de France, 2001",2001
Study of a model of nervousness propagation within virtual crowds,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=100&pagesize=100&citation_for_view=Twj3qDQAAAAJ:86PQX7AUzd4C,"R Charrier, J Philippe, C Bertelle","Complex Systems, Smart Territories and Mobility, 187-200, 2021",2021
Mathematical and geographical approach in the modeling of a network of human behavioral systems,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=100&pagesize=100&citation_for_view=Twj3qDQAAAAJ:kuK5TVdYjLIC,"V Lanza, R Charrier, N Verdière, E Dubos-Paillard, O Navarro, D Provitolo, ...","Université Le Havre Normandie France, 9, 2019",2019
Ecomob-Multimod (EM3): un modèle à base d’agents pour explorer les effets de nouveaux dispositifs réglementaires sur la qualité de l’air et la mobilité quotidienne,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=100&pagesize=100&citation_for_view=Twj3qDQAAAAJ:TIZ-Mc8IlK0C,"P Salze, V Bailly-Hascoët, S Balev, C Bertelle, N Corson, L Couturier, ...","Université Le Havre Normandie France, 61, 2019",2019
An ant-based new clustering model for graph proximity construction,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=100&pagesize=100&citation_for_view=Twj3qDQAAAAJ:p__nRnzSRKYC,"N Masmoudi, H Azzag, M Lebbah, C Bertelle, MB Jemaa","International Journal of Bio-Inspired Computation 14 (4), 213-226, 2019",2019
Adaptive modeling of urban dynamics during ephemeral event via mobile phone traces,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=100&pagesize=100&citation_for_view=Twj3qDQAAAAJ:EkHepimYqZsC,"SF Behadili, C Bertelle, LE George","arXiv preprint arXiv:1807.04865, 2018",2018
Modeling City Pulsation Via Mobile Data,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=100&pagesize=100&citation_for_view=Twj3qDQAAAAJ:uc_IGeMz5qoC,"SF Behadili, C Bertelle, L George","International Journal of Engineering Technologies and Management Research 5 …, 2018",2018
Emergence of Strategies in a Logistic System Thanks to an Agent-based Model and Dynamic Graphs,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=100&pagesize=100&citation_for_view=Twj3qDQAAAAJ:0KyAp5RtaNEC,"T Démare, S Balev, C Bertelle, A Dutot, D Fournier, E Sanlaville","The 4th IEEE International Conference on Logistics Operations Management-GOL …, 2018",2018
Effects of ports attractiveness on logistic flows in a competition context,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=100&pagesize=100&citation_for_view=Twj3qDQAAAAJ:fEOibwPWpKIC,"T Démare, S Balev, C Bertelle, A Dutot, D Fournier, E Sanlaville","IPaSPort’17 International Conference, 2017",2017
Toward organic computing approach for cybernetic responsive environment,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=100&pagesize=100&citation_for_view=Twj3qDQAAAAJ:7T2F9Uy0os0C,"D Clément, B Cyrille","arXiv preprint arXiv:1601.01614, 2016",2016
Clustering of Binary Data Sets Using Artificial Ants Algorithm,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=100&pagesize=100&citation_for_view=Twj3qDQAAAAJ:eMMeJKvmdy0C,"N Masmoudi, H Azzag, M Lebbah, C Bertelle, MB Jemaa","International Conference on Neural Information Processing, 716-723, 2015",2015
Knowledge Diffusion in Complex Networks,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=100&pagesize=100&citation_for_view=Twj3qDQAAAAJ:Ug5p-4gJ2f0C,"Y Zhang, MA Aziz-Alaoui, C Bertelle, J Guan, S Zhou","2015 IEEE 12th Intl Conf on Ubiquitous Intelligence and Computing and 2015 …, 2015",2015
Logistic corridors modelled with agent-based approach and dynamic graphs,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=100&pagesize=100&citation_for_view=Twj3qDQAAAAJ:t6usbXjVLHcC,"T Démare, C Bertelle, A Dutot, L Lévêque","2015 4th International Conference on Advanced Logistics and Transport (ICALT …, 2015",2015
Visions of complexity. New challenges for revisited Laplace’s demon,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=100&pagesize=100&citation_for_view=Twj3qDQAAAAJ:uWiczbcajpAC,"G Deffuant, A Banos, D Chavalarias, C Bertelle, N Brodu, P Jensen, ...","Natures Sciences Societes 23 (1), 42-53, 2015",2015
The impact of the implementation of our system IDCBR-MAS,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=100&pagesize=100&citation_for_view=Twj3qDQAAAAJ:V3AGJWp-ZtQC,"A Zouhair, B Amami, H Boukachour, P Person, C Bertelle","2014 Third IEEE International Colloquium in Information Science and …, 2014",2014
Agent-based model and networks: the modelling of the maritime and metropolitan interfaces of the seine axis,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=100&pagesize=100&citation_for_view=Twj3qDQAAAAJ:vDijr-p_gm4C,"T Démare, C Bertelle, A Dutot, L Leveque","Devport international conference for ports, maritime transport and regional …, 2014",2014
Coupled Map Networks to Study the Spread of Panic in Pedestrian Crowds,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=100&pagesize=100&citation_for_view=Twj3qDQAAAAJ:L7CI7m0gUJcC,"H Rabai, R Charrier, C Bertelle","Smart Territory and Networks, ECCS'13 European Conference on Complex Systems, 2013",2013
Interface maritime et interface métropolitaine: vers la modélisation de l’axe Seine par les réseaux,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=100&pagesize=100&citation_for_view=Twj3qDQAAAAJ:kRWSkSYxWN8C,"T Démare, C Bertelle, A Dutot, L Leveque","Les réseaux dans le temps et dans l'espace, deuxième journée d'études du …, 2013",2013
Modeling urban services usage with social insect algorithms,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=100&pagesize=100&citation_for_view=Twj3qDQAAAAJ:9c2xU6iGI7YC,"R Ghnemat, C Bertelle, GHE Duchamp","Eurosis-ETI editor, 2nd Asian Simulation Technology Conference (ASTEC’2010), 2010",2010
Cliff collapse hazards spatio-temporal modelling through GIS: from parameters determination to multi-scale approach,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=100&pagesize=100&citation_for_view=Twj3qDQAAAAJ:NaGl4SEjCO4C,"A Duperret, C Bertelle, P Laville","Complex Systems and Self-organization Modelling, 117-127, 2009",2009
Managing Spatial Self-organization via collective behaviors,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=100&pagesize=100&citation_for_view=Twj3qDQAAAAJ:blknAaTinKkC,"R Ghnemat, C Bertelle, GHE Duchamp","ESM'2008, 264-266, 2008",2008
Detection of organizations in large graphs: Application on risk management,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=100&pagesize=100&citation_for_view=Twj3qDQAAAAJ:B3FOqHPlNUQC,"C Bertelle, A Dutot, M Nabaa, D Olivier, P Mallet","Agent Based Spatial Simulation, 2008",2008
Emergent property of consistent updated geographical database,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=100&pagesize=100&citation_for_view=Twj3qDQAAAAJ:e5wmG9Sq2KIC,"H Kadri-Dahmani, C Bertelle, GHE Duchamp, A Osmani","International Journal of Modelling, Identification and Control 3 (1), 58-68, 2008",2008
Modeling of the vulnerability related to the dynamic road traffic,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=100&pagesize=100&citation_for_view=Twj3qDQAAAAJ:Wp0gIr-vW9MC,"C Bertelle, A Dutot, M Nabaa, D Olivier, P Mallet","22nd European Simulation and Modelling (ESM'2008), 524-531, 2008",2008
Moderate Growth Time Series for Dynamic Combinatorics Modelisation,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=100&pagesize=100&citation_for_view=Twj3qDQAAAAJ:4DMP91E08xMC,"L Jaff, GHE Duchamp, HH Kacem, C Bertelle","arXiv preprint arXiv:0708.2213, 2007",2007
A methodology for ecological resources management simulation using geographical information systems and interacting agent systems,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=100&pagesize=100&citation_for_view=Twj3qDQAAAAJ:nZcligLrVowC,"R Ghnemat, C Bertelle, GHE Duchamp","EcoSummit 2007-Ecologicla Complexity and Sustainability-Challenges and …, 2007",2007
Evolutive complex scheduling in interaction networks for quality improvment in geographical data base updating,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=100&pagesize=100&citation_for_view=Twj3qDQAAAAJ:M3ejUd6NZC8C,"H Kadri-Dahmani, C Bertelle, GHE Duchamp, A Osmani","2005 12th IEEE International Conference on Electronics, Circuits and Systems …, 2005",2005
Hybrid And Hierarchic Compartmental Approach For ecosystem applied to estuaries modelisation,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=100&pagesize=100&citation_for_view=Twj3qDQAAAAJ:QIV2ME_5wuYC,"G Prévost, P Tranouez, C Bertelle, D Olivier",,2003
Lagrangien model of suspended matter in a fluvial out-flow used with a multi-agent system,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=100&pagesize=100&citation_for_view=Twj3qDQAAAAJ:GtLg2Ama23sC,"C Olivier, C Bertelle","ESS 2001, 13th European Simulation Symposium, 2001",2001
Les simulations multi-agents: concept et outil de modélisation non-linéaire pour l’émergence de systèmes organisés,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=100&pagesize=100&citation_for_view=Twj3qDQAAAAJ:FAceZFleit8C,"C Bertelle, D Olivier","3ème colloque Chaos Temporel et Chaos Spatio-temporel, 2001",2001
Une approche multi-agent pour la simulation d’environnement estuarien,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=100&pagesize=100&citation_for_view=Twj3qDQAAAAJ:9pM33mqn1YgC,"C Bertelle, V Jay, D Olivier","Colloque Seine-Aval, 1999",1999
Houle de canal numérique et simulation de transport de sédiments,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=100&pagesize=100&citation_for_view=Twj3qDQAAAAJ:KbBQZpvPDL4C,"C Bertelle, JF Lhuissier","10ème Congrès de Mécanique, 1991",1991
Simulation d’une houle de canal,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=100&pagesize=100&citation_for_view=Twj3qDQAAAAJ:OR75R8vi5nAC,"C Bertelle, JF Lhuissier","Congrès de la Société Française de Physique, 1991",1991
Simulation numérique d’un canal à houle,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=100&pagesize=100&citation_for_view=Twj3qDQAAAAJ:3htObqc8RwsC,"C Bertelle, JF Lhuissier","3èmes journées de l’hydrodynamique, 1991",1991
Simulation numérique d’une houle de canal,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=100&pagesize=100&citation_for_view=Twj3qDQAAAAJ:ODE9OILHJdcC,"C Bertelle, JF Lhuissier","1ère journées inter-universitaires Génie Civil-Génie Côtier, 1990",1990
DYNAMIC INFLUENCE OF WAVES ON A HORIZONTAL CYLINDER BENEATH WAVES,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=100&pagesize=100&citation_for_view=Twj3qDQAAAAJ:OcBU2YAGkTUC,"A Jarno, C Bertelle, M Belorgey",,1988
A meta-population network on geographical maps to simulate population behaviors during a catastrophic event,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=100&pagesize=100&citation_for_view=Twj3qDQAAAAJ:LhH-TYMQEocC,"R Charrier, V Lanza, D Provitolo, N Verdière, E Dubos-Paillard, C Bertelle","Complex Networks 2021, 2021",2021
Nervousness propagation within a virtual crowd,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=100&pagesize=100&citation_for_view=Twj3qDQAAAAJ:yqoGN6RLRZoC,"R Charrier, C Bertelle","Complex Networks 2021, 2021",2021
Measuring the topological impact on network epidemic diffusion,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=100&pagesize=100&citation_for_view=Twj3qDQAAAAJ:yMeIxYmEMEAC,"MA Abessolo, MAA Alaoui, C Bertelle, R Charrier","Complex Networks 2021, 2021",2021
Analyse des technologies d'ancrage de données dans la blockchain pour les transactions logistiques,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=100&pagesize=100&citation_for_view=Twj3qDQAAAAJ:F9fV5C73w3QC,"B Garbaccio, C Bertelle, C Duvallet, C Fontaine, PG Fontaine","ICoSCaL'21, 2021",2021
Fluidifier le partage sécurisé des données de la smart logistics portuaire grâce à la blockchain,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=100&pagesize=100&citation_for_view=Twj3qDQAAAAJ:a3BOlSfXSfwC,"M Goint, C Bertelle, C Duvallet","ICoSCaL'21, 2021",2021
Simulateur du passage portuaire d’un conteneur avec notarisation dans une blockchain sous Ethereum pour certifier sa traçabilité,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=100&pagesize=100&citation_for_view=Twj3qDQAAAAJ:r_AWSJRzSzQC,"C Simon, C Bertelle, C Duvallet","ICosCaL'21, 2021",2021
Outils d’aide à la décision pour agir sur les risques d’intrusion dans les systèmes d’information portuaire basée sur la modélisation des chaînes cybercriminelles,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=100&pagesize=100&citation_for_view=Twj3qDQAAAAJ:HeT0ZceujKMC,"L El Houari, A Berred, C Bertelle, R Charrier, C Delpierre, F Giraux","ICoSCaL'21, 2021",2021
A simulation platform to explore the impact of regulatory measures in favour of ecomobility-the EM3 model,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=100&pagesize=100&citation_for_view=Twj3qDQAAAAJ:QYdC8u9Cj1oC,"C Bertelle, P Sajous, P Salze, V Bailly‐hascoët, S Balev, N Corson, ...","Urban Complex Systems, a workshop Satellite within CCS 2021, 2021",2021
Establish Trust for Sharing Data for Smart Territories Thanks to Consents Notarized by Blockchain,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=100&pagesize=100&citation_for_view=Twj3qDQAAAAJ:HIFyuExEbWQC,"M Goint, C Bertelle, C Duvallet","International Congress on Blockchain and Applications, 261-271, 2021",2021
Comportamientos humanos en situación de desastre: de la observación a la modelización conceptual y matemática,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=100&pagesize=100&citation_for_view=Twj3qDQAAAAJ:HtS1dXgVpQUC,"D Provitolo, E Dubos Paillard, N Verdière, V Lanza, R Charrier, C Bertelle, ...","Cybergeo: European Journal of Geography, 2021",2021
"Complex Systems, Smart Territories and Mobility",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=100&pagesize=100&citation_for_view=Twj3qDQAAAAJ:PVjk1bu6vJQC,"P Sajous, C Bertelle","Springer, 2021",2021
EM3: A Model to Explore the Effects of Ecomobility Policies on an Urban Area,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=100&pagesize=100&citation_for_view=Twj3qDQAAAAJ:_axFR9aDTf0C,"P Salze, P Sajous, C Bertelle","Complex Systems, Smart Territories and Mobility, 233-256, 2021",2021
TRAÇABILITE DU SUIVI DES MATIERES DANGEREUSES DANS LES SMART PORTS GRACE AUX TECHNOLOGIES BLOCKCHAIN,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=100&pagesize=100&citation_for_view=Twj3qDQAAAAJ:bz8QjSJIRt4C,"C Simon, C Duvallet, C Bertelle, J Besancenot","RIRL 2020-13e rencontres internationales de la recherche en logistique et …, 2020",2020
Modélisation de la propagation du virus de la Covid-19 en France,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=100&pagesize=100&citation_for_view=Twj3qDQAAAAJ:kh2fBNsKQNwC,"M Le Galloudec, C Bertelle, MAA Alaoui","Cahiers de la logistique 1 (13-28), 2020",2020
La logistique de crises sanitaires,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Twj3qDQAAAAJ&cstart=100&pagesize=100&citation_for_view=Twj3qDQAAAAJ:Ri6SYOTghG4C,"AC Santos, T Derrey, C Bertelle","Cahiers de la logistique, 2020",2020
